state,district,market_id,market_name,commodity,date,day_of_week,month,day_of_year,arrivals_tonnes,mandi_capacity_mt,modal_price_rs_qtl,min_price_rs_qtl,max_price_rs_qtl,msp_rs_qtl,msp_spread_rs_qtl,rainfall_48h_mm,rain_alert,satellite_ndvi_index,source,lag_arrival_t1,lag_arrival_t7,rolling_mean_7d
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-10,6,9,253,1.2,1400,2093,1946,2198,2183,-90,29.7,1,0.373,Agmarknet-DMI / IMD-Grid / Sentinel-2,95.8,1.2,92.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-11,0,9,254,96.0,1400,2059,1915,2162,2183,-124,71.6,1,0.494,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.2,131.1,87.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-12,1,9,255,91.8,1400,2122,1973,2228,2183,-61,50.4,1,0.362,Agmarknet-DMI / IMD-Grid / Sentinel-2,96.0,135.3,81.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-13,2,9,256,135.8,1400,2060,1916,2163,2183,-123,0.0,0,0.488,Agmarknet-DMI / IMD-Grid / Sentinel-2,91.8,86.7,88.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-14,3,9,257,109.7,1400,2068,1923,2171,2183,-115,0.0,0,0.332,Agmarknet-DMI / IMD-Grid / Sentinel-2,135.8,116.5,87.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-15,4,9,258,114.6,1400,2114,1966,2220,2183,-69,0.0,0,0.425,Agmarknet-DMI / IMD-Grid / Sentinel-2,109.7,80.4,92.1
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-16,5,9,259,92.7,1400,2110,1962,2216,2183,-73,0.0,0,0.326,Agmarknet-DMI / IMD-Grid / Sentinel-2,114.6,95.8,91.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-17,6,9,260,1.9,1400,2021,1880,2122,2183,-162,0.0,0,0.319,Agmarknet-DMI / IMD-Grid / Sentinel-2,92.7,1.2,91.8
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-18,0,9,261,139.7,1400,2021,1880,2122,2183,-162,0.0,0,0.406,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.9,96.0,98.0
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-19,1,9,262,90.7,1400,2038,1895,2140,2183,-145,17.6,0,0.307,Agmarknet-DMI / IMD-Grid / Sentinel-2,139.7,91.8,97.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-20,2,9,263,111.1,1400,2056,1912,2159,2183,-127,0.0,0,0.414,Agmarknet-DMI / IMD-Grid / Sentinel-2,90.7,135.8,94.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-21,3,9,264,83.1,1400,2123,1974,2229,2183,-60,61.1,1,0.447,Agmarknet-DMI / IMD-Grid / Sentinel-2,111.1,109.7,90.5
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-22,4,9,265,109.7,1400,2043,1900,2145,2183,-140,0.0,0,0.461,Agmarknet-DMI / IMD-Grid / Sentinel-2,83.1,114.6,89.8
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-23,5,9,266,93.4,1400,2042,1899,2144,2183,-141,0.0,0,0.405,Agmarknet-DMI / IMD-Grid / Sentinel-2,109.7,92.7,89.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-24,6,9,267,1.8,1400,2036,1893,2138,2183,-147,0.0,0,0.336,Agmarknet-DMI / IMD-Grid / Sentinel-2,93.4,1.9,89.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-25,0,9,268,155.0,1400,2118,1970,2224,2183,-65,0.0,0,0.474,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.8,139.7,92.1
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-26,1,9,269,144.5,1400,2060,1916,2163,2183,-123,0.0,0,0.393,Agmarknet-DMI / IMD-Grid / Sentinel-2,155.0,90.7,99.8
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-27,2,9,270,91.1,1400,2089,1943,2193,2183,-94,25.0,1,0.422,Agmarknet-DMI / IMD-Grid / Sentinel-2,144.5,111.1,96.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-28,3,9,271,119.7,1400,2084,1938,2188,2183,-99,0.0,0,0.468,Agmarknet-DMI / IMD-Grid / Sentinel-2,91.1,83.1,102.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-29,4,9,272,79.7,1400,2051,1907,2154,2183,-132,32.6,1,0.476,Agmarknet-DMI / IMD-Grid / Sentinel-2,119.7,109.7,97.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-09-30,5,9,273,67.8,1400,2022,1880,2123,2183,-161,64.7,1,0.322,Agmarknet-DMI / IMD-Grid / Sentinel-2,79.7,93.4,94.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-01,6,10,274,14.5,1400,2054,1910,2157,2183,-129,0.0,0,0.855,Agmarknet-DMI / IMD-Grid / Sentinel-2,67.8,1.8,96.0
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-02,0,10,275,1308.6,1400,2035,1893,2137,2183,-148,0.0,0,0.791,Agmarknet-DMI / IMD-Grid / Sentinel-2,14.5,155.0,260.8
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-03,1,10,276,1207.7,1400,1949,1813,2046,2183,-234,0.0,0,0.808,Agmarknet-DMI / IMD-Grid / Sentinel-2,1308.6,144.5,412.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-04,2,10,277,1094.7,1400,1962,1825,2060,2183,-221,0.0,0,0.827,Agmarknet-DMI / IMD-Grid / Sentinel-2,1207.7,91.1,556.1
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-05,3,10,278,946.1,1400,2038,1895,2140,2183,-145,0.0,0,0.787,Agmarknet-DMI / IMD-Grid / Sentinel-2,1094.7,119.7,674.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-06,4,10,279,1019.8,1400,1989,1850,2088,2183,-194,0.0,0,0.815,Agmarknet-DMI / IMD-Grid / Sentinel-2,946.1,79.7,808.5
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-07,5,10,280,737.9,1400,2004,1864,2104,2183,-179,0.0,0,0.77,Agmarknet-DMI / IMD-Grid / Sentinel-2,1019.8,67.8,904.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-08,6,10,281,13.7,1400,2073,1928,2177,2183,-110,0.0,0,0.849,Agmarknet-DMI / IMD-Grid / Sentinel-2,737.9,14.5,904.1
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-09,0,10,282,1300.5,1400,1992,1853,2092,2183,-191,0.0,0,0.775,Agmarknet-DMI / IMD-Grid / Sentinel-2,13.7,1308.6,902.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-10,1,10,283,1078.2,1400,1972,1834,2071,2183,-211,0.0,0,0.862,Agmarknet-DMI / IMD-Grid / Sentinel-2,1300.5,1207.7,884.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-11,2,10,284,1086.2,1400,1993,1853,2093,2183,-190,0.0,0,0.826,Agmarknet-DMI / IMD-Grid / Sentinel-2,1078.2,1094.7,883.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-12,3,10,285,996.1,1400,2034,1892,2136,2183,-149,0.0,0,0.878,Agmarknet-DMI / IMD-Grid / Sentinel-2,1086.2,946.1,890.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-13,4,10,286,1006.2,1400,1954,1817,2052,2183,-229,0.0,0,0.801,Agmarknet-DMI / IMD-Grid / Sentinel-2,996.1,1019.8,888.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-14,5,10,287,858.7,1400,2000,1860,2100,2183,-183,0.0,0,0.837,Agmarknet-DMI / IMD-Grid / Sentinel-2,1006.2,737.9,905.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-15,6,10,288,16.5,1400,2046,1903,2148,2183,-137,0.0,0,0.753,Agmarknet-DMI / IMD-Grid / Sentinel-2,858.7,13.7,906.1
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-16,0,10,289,1234.7,1400,1930,1795,2026,2183,-253,0.0,0,0.823,Agmarknet-DMI / IMD-Grid / Sentinel-2,16.5,1300.5,896.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-17,1,10,290,1273.8,1400,1975,1837,2074,2183,-208,0.0,0,0.838,Agmarknet-DMI / IMD-Grid / Sentinel-2,1234.7,1078.2,924.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-18,2,10,291,1064.2,1400,2010,1869,2110,2183,-173,0.0,0,0.827,Agmarknet-DMI / IMD-Grid / Sentinel-2,1273.8,1086.2,921.5
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-19,3,10,292,1032.2,1400,2013,1872,2114,2183,-170,0.0,0,0.789,Agmarknet-DMI / IMD-Grid / Sentinel-2,1064.2,996.1,926.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-20,4,10,293,957.6,1400,2038,1895,2140,2183,-145,0.0,0,0.759,Agmarknet-DMI / IMD-Grid / Sentinel-2,1032.2,1006.2,919.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-21,5,10,294,881.3,1400,1955,1818,2053,2183,-228,0.0,0,0.838,Agmarknet-DMI / IMD-Grid / Sentinel-2,957.6,858.7,922.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-22,6,10,295,14.6,1400,2040,1897,2142,2183,-143,0.0,0,0.75,Agmarknet-DMI / IMD-Grid / Sentinel-2,881.3,16.5,922.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-23,0,10,296,1109.8,1400,1972,1834,2071,2183,-211,0.0,0,0.843,Agmarknet-DMI / IMD-Grid / Sentinel-2,14.6,1234.7,904.8
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-24,1,10,297,1260.3,1400,1944,1808,2041,2183,-239,0.0,0,0.853,Agmarknet-DMI / IMD-Grid / Sentinel-2,1109.8,1273.8,902.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-25,2,10,298,1096.6,1400,2010,1869,2110,2183,-173,0.0,0,0.848,Agmarknet-DMI / IMD-Grid / Sentinel-2,1260.3,1064.2,907.5
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-26,3,10,299,972.3,1400,1952,1815,2050,2183,-231,0.0,0,0.767,Agmarknet-DMI / IMD-Grid / Sentinel-2,1096.6,1032.2,898.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-27,4,10,300,918.3,1400,1970,1832,2068,2183,-213,0.0,0,0.755,Agmarknet-DMI / IMD-Grid / Sentinel-2,972.3,957.6,893.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-28,5,10,301,789.2,1400,2003,1863,2103,2183,-180,0.0,0,0.769,Agmarknet-DMI / IMD-Grid / Sentinel-2,918.3,881.3,880.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-29,6,10,302,14.7,1400,2063,1919,2166,2183,-120,0.0,0,0.794,Agmarknet-DMI / IMD-Grid / Sentinel-2,789.2,14.6,880.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-30,0,10,303,1244.6,1400,1933,1798,2030,2183,-250,0.0,0,0.866,Agmarknet-DMI / IMD-Grid / Sentinel-2,14.7,1109.8,899.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-10-31,1,10,304,1191.0,1400,1941,1805,2038,2183,-242,0.0,0,0.863,Agmarknet-DMI / IMD-Grid / Sentinel-2,1244.6,1260.3,889.5
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-01,2,11,305,1657.2,1400,1975,1837,2074,2183,-208,0.0,0,0.809,Agmarknet-DMI / IMD-Grid / Sentinel-2,1191.0,1096.6,969.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-02,3,11,306,1469.6,1400,2024,1882,2125,2183,-159,0.0,0,0.814,Agmarknet-DMI / IMD-Grid / Sentinel-2,1657.2,972.3,1040.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-03,4,11,307,1356.7,1400,1979,1840,2078,2183,-204,0.0,0,0.759,Agmarknet-DMI / IMD-Grid / Sentinel-2,1469.6,918.3,1103.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-04,5,11,308,1043.9,1400,2023,1881,2124,2183,-160,0.0,0,0.833,Agmarknet-DMI / IMD-Grid / Sentinel-2,1356.7,789.2,1139.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-05,6,11,309,21.6,1400,2052,1908,2155,2183,-131,0.0,0,0.764,Agmarknet-DMI / IMD-Grid / Sentinel-2,1043.9,14.7,1140.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-06,0,11,310,1651.9,1400,2010,1869,2110,2183,-173,0.0,0,0.82,Agmarknet-DMI / IMD-Grid / Sentinel-2,21.6,1244.6,1198.8
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-07,1,11,311,1516.7,1400,1975,1837,2074,2183,-208,0.0,0,0.78,Agmarknet-DMI / IMD-Grid / Sentinel-2,1651.9,1191.0,1245.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-08,2,11,312,1477.8,1400,2006,1866,2106,2183,-177,0.0,0,0.753,Agmarknet-DMI / IMD-Grid / Sentinel-2,1516.7,1657.2,1219.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-09,3,11,313,1231.5,1400,1932,1797,2029,2183,-251,0.0,0,0.781,Agmarknet-DMI / IMD-Grid / Sentinel-2,1477.8,1469.6,1185.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-10,4,11,314,1362.3,1400,2004,1864,2104,2183,-179,0.0,0,0.861,Agmarknet-DMI / IMD-Grid / Sentinel-2,1231.5,1356.7,1186.5
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-11,5,11,315,1058.5,1400,2006,1866,2106,2183,-177,0.0,0,0.833,Agmarknet-DMI / IMD-Grid / Sentinel-2,1362.3,1043.9,1188.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-12,6,11,316,19.5,1400,2044,1901,2146,2183,-139,0.0,0,0.834,Agmarknet-DMI / IMD-Grid / Sentinel-2,1058.5,21.6,1188.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-13,0,11,317,1678.4,1400,1995,1855,2095,2183,-188,0.0,0,0.804,Agmarknet-DMI / IMD-Grid / Sentinel-2,19.5,1651.9,1192.1
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-14,1,11,318,1424.3,1400,1962,1825,2060,2183,-221,0.0,0,0.873,Agmarknet-DMI / IMD-Grid / Sentinel-2,1678.4,1516.7,1178.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-15,2,11,319,1505.8,1400,2021,1880,2122,2183,-162,0.0,0,0.826,Agmarknet-DMI / IMD-Grid / Sentinel-2,1424.3,1477.8,1182.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-16,3,11,320,1370.5,1400,2019,1878,2120,2183,-164,0.0,0,0.844,Agmarknet-DMI / IMD-Grid / Sentinel-2,1505.8,1231.5,1202.8
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-17,4,11,321,1300.9,1400,1927,1792,2023,2183,-256,0.0,0,0.83,Agmarknet-DMI / IMD-Grid / Sentinel-2,1370.5,1362.3,1194.0
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-18,5,11,322,1050.2,1400,1965,1827,2063,2183,-218,0.0,0,0.836,Agmarknet-DMI / IMD-Grid / Sentinel-2,1300.9,1058.5,1192.8
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-19,6,11,323,21.4,1400,2090,1944,2194,2183,-93,0.0,0,0.828,Agmarknet-DMI / IMD-Grid / Sentinel-2,1050.2,19.5,1193.1
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-20,0,11,324,1646.3,1400,2009,1868,2109,2183,-174,0.0,0,0.86,Agmarknet-DMI / IMD-Grid / Sentinel-2,21.4,1678.4,1188.5
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-21,1,11,325,1632.4,1400,2013,1872,2114,2183,-170,0.0,0,0.766,Agmarknet-DMI / IMD-Grid / Sentinel-2,1646.3,1424.3,1218.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-22,2,11,326,1482.2,1400,1985,1846,2084,2183,-198,0.0,0,0.794,Agmarknet-DMI / IMD-Grid / Sentinel-2,1632.4,1505.8,1214.8
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-23,3,11,327,1261.5,1400,1922,1787,2018,2183,-261,0.0,0,0.846,Agmarknet-DMI / IMD-Grid / Sentinel-2,1482.2,1370.5,1199.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-24,4,11,328,1292.9,1400,1996,1856,2096,2183,-187,0.0,0,0.874,Agmarknet-DMI / IMD-Grid / Sentinel-2,1261.5,1300.9,1198.1
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-25,5,11,329,1091.3,1400,1985,1846,2084,2183,-198,0.0,0,0.834,Agmarknet-DMI / IMD-Grid / Sentinel-2,1292.9,1050.2,1204.0
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-26,6,11,330,20.2,1400,2108,1960,2213,2183,-75,0.0,0,0.822,Agmarknet-DMI / IMD-Grid / Sentinel-2,1091.3,21.4,1203.8
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-27,0,11,331,1552.5,1400,1941,1805,2038,2183,-242,0.0,0,0.878,Agmarknet-DMI / IMD-Grid / Sentinel-2,20.2,1646.3,1190.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-28,1,11,332,1488.4,1400,1912,1778,2008,2183,-271,0.0,0,0.82,Agmarknet-DMI / IMD-Grid / Sentinel-2,1552.5,1632.4,1169.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-29,2,11,333,1465.5,1400,1932,1797,2029,2183,-251,0.0,0,0.863,Agmarknet-DMI / IMD-Grid / Sentinel-2,1488.4,1482.2,1167.5
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-11-30,3,11,334,1935.0,1400,1972,1834,2071,2183,-211,37.6,1,0.827,Agmarknet-DMI / IMD-Grid / Sentinel-2,1465.5,1261.5,1263.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-01,4,12,335,926.1,1400,1982,1843,2081,2183,-201,0.0,0,0.856,Agmarknet-DMI / IMD-Grid / Sentinel-2,1935.0,1292.9,1211.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-02,5,12,336,717.4,1400,2035,1893,2137,2183,-148,0.0,0,0.803,Agmarknet-DMI / IMD-Grid / Sentinel-2,926.1,1091.3,1157.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-03,6,12,337,15.0,1400,2058,1914,2161,2183,-125,0.0,0,0.799,Agmarknet-DMI / IMD-Grid / Sentinel-2,717.4,20.2,1157.1
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-04,0,12,338,1240.2,1400,1923,1788,2019,2183,-260,0.0,0,0.796,Agmarknet-DMI / IMD-Grid / Sentinel-2,15.0,1552.5,1112.5
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-05,1,12,339,1197.0,1400,1968,1830,2066,2183,-215,0.0,0,0.806,Agmarknet-DMI / IMD-Grid / Sentinel-2,1240.2,1488.4,1070.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-06,2,12,340,1058.2,1400,1948,1812,2045,2183,-235,0.0,0,0.764,Agmarknet-DMI / IMD-Grid / Sentinel-2,1197.0,1465.5,1012.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-07,3,12,341,1116.7,1400,2015,1874,2116,2183,-168,24.3,0,0.855,Agmarknet-DMI / IMD-Grid / Sentinel-2,1058.2,1935.0,895.8
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-08,4,12,342,980.5,1400,1975,1837,2074,2183,-208,0.0,0,0.785,Agmarknet-DMI / IMD-Grid / Sentinel-2,1116.7,926.1,903.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-09,5,12,343,766.5,1400,2002,1862,2102,2183,-181,0.0,0,0.819,Agmarknet-DMI / IMD-Grid / Sentinel-2,980.5,717.4,910.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-10,6,12,344,16.3,1400,2118,1970,2224,2183,-65,0.0,0,0.783,Agmarknet-DMI / IMD-Grid / Sentinel-2,766.5,15.0,910.8
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-11,0,12,345,1225.3,1400,1943,1807,2040,2183,-240,0.0,0,0.876,Agmarknet-DMI / IMD-Grid / Sentinel-2,16.3,1240.2,908.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-12,1,12,346,1255.6,1400,2032,1890,2134,2183,-151,0.0,0,0.865,Agmarknet-DMI / IMD-Grid / Sentinel-2,1225.3,1197.0,917.0
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-13,2,12,347,959.2,1400,2007,1867,2107,2183,-176,0.0,0,0.876,Agmarknet-DMI / IMD-Grid / Sentinel-2,1255.6,1058.2,902.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-14,3,12,348,1059.3,1400,2039,1896,2141,2183,-144,0.0,0,0.774,Agmarknet-DMI / IMD-Grid / Sentinel-2,959.2,1116.7,894.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-15,4,12,349,891.0,1400,1953,1816,2051,2183,-230,0.0,0,0.834,Agmarknet-DMI / IMD-Grid / Sentinel-2,1059.3,980.5,881.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-16,5,12,350,810.9,1400,1989,1850,2088,2183,-194,0.0,0,0.763,Agmarknet-DMI / IMD-Grid / Sentinel-2,891.0,766.5,888.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-17,6,12,351,14.2,1400,2085,1939,2189,2183,-98,0.0,0,0.866,Agmarknet-DMI / IMD-Grid / Sentinel-2,810.9,16.3,887.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-18,0,12,352,1311.6,1400,1974,1836,2073,2183,-209,0.0,0,0.852,Agmarknet-DMI / IMD-Grid / Sentinel-2,14.2,1225.3,900.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-19,1,12,353,1092.8,1400,1984,1845,2083,2183,-199,0.0,0,0.826,Agmarknet-DMI / IMD-Grid / Sentinel-2,1311.6,1255.6,877.0
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-20,2,12,354,1220.1,1400,1940,1804,2037,2183,-243,0.0,0,0.757,Agmarknet-DMI / IMD-Grid / Sentinel-2,1092.8,959.2,914.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-21,3,12,355,974.2,1400,1982,1843,2081,2183,-201,0.0,0,0.803,Agmarknet-DMI / IMD-Grid / Sentinel-2,1220.1,1059.3,902.1
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-22,4,12,356,901.7,1400,2021,1880,2122,2183,-162,0.0,0,0.778,Agmarknet-DMI / IMD-Grid / Sentinel-2,974.2,891.0,903.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-23,5,12,357,829.8,1400,1989,1850,2088,2183,-194,0.0,0,0.848,Agmarknet-DMI / IMD-Grid / Sentinel-2,901.7,810.9,906.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-24,6,12,358,13.4,1400,2110,1962,2216,2183,-73,0.0,0,0.763,Agmarknet-DMI / IMD-Grid / Sentinel-2,829.8,14.2,906.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-25,0,12,359,1278.8,1400,1962,1825,2060,2183,-221,0.0,0,0.794,Agmarknet-DMI / IMD-Grid / Sentinel-2,13.4,1311.6,901.5
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-26,1,12,360,1152.3,1400,1939,1803,2036,2183,-244,0.0,0,0.797,Agmarknet-DMI / IMD-Grid / Sentinel-2,1278.8,1092.8,910.0
